time_series,imu_COG_acc_x,imu_COG_mag_y,imu_COG_mag_z,imu_COG_gyro_roll_rate,imu_COG_gyro_pitch_rate,imu_COG_gyro_yaw_rate,imu_COG_mag_x,imu_COG_mag_y_1,imu_COG_mag_z_1,wheel_speed_FL,wheel_speed_FR,wheel_speed_RL,wheel_speed_RR,drive_torque_FL,drive_torque_FR,drive_torque_RL,drive_torque_RR,brake_pressure_FL,brake_pressure_FR,brake_pressure_RL,brake_pressure_RR,stwa,rwa_FL,rwa_FR,rwa_RL,rwa_RR,veh_u
0,0,0,0,0,0,0,0,0,0,73.8663,73.8663,74.1402,74.1402,0,0,0,0,0,0,0,0,0,0,0,0,0,24
0.002,0,0,0,0,0,0,0,0,0,73.8663,73.8663,74.1402,74.1402,0,0,0,0,0,0,0,0,0,0,0,0,0,24
0.004,0,0,0,0,0,0,0,0,0,73.8663,73.8663,74.1402,74.1402,0,0,0,0,0,0,0,0,0,0,0,0,0,24
0.006,0,0,0,0,0,0,0,0,0,73.8663,73.8663,74.1402,74.1402,0,0,0,0,0,0,0,0,0,0,0,0,0,23.9999
0.008,0,0,0,0,0,0,0,0,0,73.8663,73.8663,74.1402,74.1402,0,0,0,0,0,0,0,0,0,0,0,0,0,23.9998
0.01,0,0,0,0,0,0,0,0,0,73.7519,73.7519,73.9938,73.9938,0,0,0,0,0,0,0,0,0,0,0,0,0,23.9996
0.012,0,0,0,0,0,0,0,0,0,73.7519,73.7519,73.9938,73.9938,0,0,0,0,0,0,0,0,0,0,0,0,0,23.9993
0.014,0,0,0,0,0,0,0,0,0,73.7519,73.7519,73.9938,73.9938,0,0,0,0,0,0,0,0,0,0,0,0,0,23.999
0.016,0,0,0,0,0,0,0,0,0,73.7519,73.7519,73.9938,73.9938,0,0,0,0,0,0,0,0,0,0,0,0,0,23.9986
0.018,0,0,0,0,0,0,0,0,0,73.7519,73.7519,73.9938,73.9938,0,0,0,0,0,0,0,0,0,0,0,0,0,23.9983
0.02,0,0,0,0,0,0,0,0,0,73.8696,73.8696,74.149,74.149,0,0,0,0,0,0,0,0,0,0,0,0,0,23.998
0.022,0,0,0,0,0,0,0,0,0,73.8696,73.8696,74.149,74.149,0,0,0,0,0,0,0,0,0,0,0,0,0,23.9977
0.024,0,0,0,0,0,0,0,0,0,73.8696,73.8696,74.149,74.149,0,0,0,0,0,0,0,0,0,0,0,0,0,23.9974
0.026,0,0,0,0,0,0,0,0,0,73.8696,73.8696,74.149,74.149,0,0,0,0,0,0,0,0,0,0,0,0,0,23.9971
0.028,0,0,0,0,0,0,0,0,0,73.8696,73.8696,74.149,74.149,0,0,0,0,0,0,0,0,0,0,0,0,0,23.9969
0.03,0,0,0,0,0,0,0,0,0,73.7347,73.7347,74.0199,74.0199,0,0,0,0,0,0,0,0,0,0,0,0,0,23.9967
0.032,0,0,0,0,0,0,0,0,0,73.7347,73.7347,74.0199,74.0199,0,0,0,0,0,0,0,0,0,0,0,0,0,23.9965
0.034,0,0,0,0,0,0,0,0,0,73.7347,73.7347,74.0199,74.0199,0,0,0,0,0,0,0,0,0,0,0,0,0,23.9964
0.036,0,0,0,0,0,0,0,0,0,73.7347,73.7347,74.0199,74.0199,0,0,0,0,0,0,0,0,0,0,0,0,0,23.9962
0.038,0,0,0,0,0,0,0,0,0,73.7347,73.7347,74.0199,74.0199,0,0,0,0,0,0,0,0,0,0,0,0,0,23.996
0.04,0,0,0,0,0,0,0,0,0,73.6826,73.6826,73.9402,73.9402,0,0,0,0,0,0,0,0,0,0,0,0,0,23.9958
0.042,0,0,0,0,0,0,0,0,0,73.6826,73.6826,73.9402,73.9402,0,0,0,0,0,0,0,0,0,0,0,0,0,23.9956
0.044,0,0,0,0,0,0,0,0,0,73.6826,73.6826,73.9402,73.9402,0,0,0,0,0,0,0,0,0,0,0,0,0,23.9954
0.046,0,0,0,0,0,0,0,0,0,73.6826,73.6826,73.9402,73.9402,0,0,0,0,0,0,0,0,0,0,0,0,0,23.9951
0.048,0,0,0,0,0,0,0,0,0,73.6826,73.6826,73.9402,73.9402,0,0,0,0,0,0,0,0,0,0,0,0,0,23.9949
0.05,0,0,0,0,0,0,0,0,0,73.7084,73.7084,73.9753,73.9753,0,0,0,0,0,0,0,0,0,0,0,0,0,23.9946
0.052,0,0,0,0,0,0,0,0,0,73.7084,73.7084,73.9753,73.9753,0,0,0,0,0,0,0,0,0,0,0,0,0,23.9944
0.054,0,0,0,0,0,0,0,0,0,73.7084,73.7084,73.9753,73.9753,0,0,0,0,0,0,0,0,0,0,0,0,0,23.9941
