time_series,imu_COG_acc_x,imu_COG_mag_y,imu_COG_mag_z,imu_COG_gyro_roll_rate,imu_COG_gyro_pitch_rate,imu_COG_gyro_yaw_rate,imu_COG_mag_x,imu_COG_mag_y_1,imu_COG_mag_z_1,wheel_speed_FL,wheel_speed_FR,wheel_speed_RL,wheel_speed_RR,drive_torque_FL,drive_torque_FR,drive_torque_RL,drive_torque_RR,brake_pressure_FL,brake_pressure_FR,brake_pressure_RL,brake_pressure_RR,stwa,rwa_FL,rwa_FR,rwa_RL,rwa_RR,veh_u
0,0,0,0,0,0,0,0,0,0,27.7152,27.7152,27.8179,27.8179,0,0,0,0,0,0,0,0,0,0,0,0,0,9
0.002,0,0,0,0,0,0,0,0,0,27.7152,27.7152,27.8179,27.8179,0,0,0,0,0,0,0,0,0,0,0,0,0,9
0.004,0,0,0,0,0,0,0,0,0,27.7152,27.7152,27.8179,27.8179,0,0,0,0,0,0,0,0,0,0,0,0,0,9
0.006,0,0,0,0,0,0,0,0,0,27.7152,27.7152,27.8179,27.8179,0,0,0,0,0,0,0,0,0,0,0,0,0,8.9999
0.008,0,0,0,0,0,0,0,0,0,27.7152,27.7152,27.8179,27.8179,0,0,0,0,0,0,0,0,0,0,0,0,0,8.9997
0.01,0,0,0,0,0,0,0,0,0,27.5301,27.5301,27.6029,27.6029,0,0,0,0,0,0,0,0,0,0,0,0,0,8.9995
0.012,0,0,0,0,0,0,0,0,0,27.5301,27.5301,27.6029,27.6029,0,0,0,0,0,0,0,0,0,0,0,0,0,8.9992
0.014,0,0,0,0,0,0,0,0,0,27.5301,27.5301,27.6029,27.6029,0,0,0,0,0,0,0,0,0,0,0,0,0,8.9988
0.016,0,0,0,0,0,0,0,0,0,27.5301,27.5301,27.6029,27.6029,0,0,0,0,0,0,0,0,0,0,0,0,0,8.9985
0.018,0,0,0,0,0,0,0,0,0,27.5301,27.5301,27.6029,27.6029,0,0,0,0,0,0,0,0,0,0,0,0,0,8.9981
0.02,0,0,0,0,0,0,0,0,0,27.864,27.864,27.9779,27.9779,0,0,0,0,0,0,0,0,0,0,0,0,0,8.9977
0.022,0,0,0,0,0,0,0,0,0,27.864,27.864,27.9779,27.9779,0,0,0,0,0,0,0,0,0,0,0,0,0,8.9974
0.024,0,0,0,0,0,0,0,0,0,27.864,27.864,27.9779,27.9779,0,0,0,0,0,0,0,0,0,0,0,0,0,8.9971
0.026,0,0,0,0,0,0,0,0,0,27.864,27.864,27.9779,27.9779,0,0,0,0,0,0,0,0,0,0,0,0,0,8.9969
0.028,0,0,0,0,0,0,0,0,0,27.864,27.864,27.9779,27.9779,0,0,0,0,0,0,0,0,0,0,0,0,0,8.9968
0.03,0,0,0,0,0,0,0,0,0,27.7461,27.7461,27.8676,27.8676,0,0,0,0,0,0,0,0,0,0,0,0,0,8.9966
0.032,0,0,0,0,0,0,0,0,0,27.7461,27.7461,27.8676,27.8676,0,0,0,0,0,0,0,0,0,0,0,0,0,8.9965
0.034,0,0,0,0,0,0,0,0,0,27.7461,27.7461,27.8676,27.8676,0,0,0,0,0,0,0,0,0,0,0,0,0,8.9965
0.036,0,0,0,0,0,0,0,0,0,27.7461,27.7461,27.8676,27.8676,0,0,0,0,0,0,0,0,0,0,0,0,0,8.9964
0.038,0,0,0,0,0,0,0,0,0,27.7461,27.7461,27.8676,27.8676,0,0,0,0,0,0,0,0,0,0,0,0,0,8.9962
0.04,0,0,0,0,0,0,0,0,0,27.5076,27.5076,27.586,27.586,0,0,0,0,0,0,0,0,0,0,0,0,0,8.9961
0.042,0,0,0,0,0,0,0,0,0,27.5076,27.5076,27.586,27.586,0,0,0,0,0,0,0,0,0,0,0,0,0,8.9959
0.044,0,0,0,0,0,0,0,0,0,27.5076,27.5076,27.586,27.586,0,0,0,0,0,0,0,0,0,0,0,0,0,8.9956
0.046,0,0,0,0,0,0,0,0,0,27.5076,27.5076,27.586,27.586,0,0,0,0,0,0,0,0,0,0,0,0,0,8.9953
0.048,0,0,0,0,0,0,0,0,0,27.5076,27.5076,27.586,27.586,0,0,0,0,0,0,0,0,0,0,0,0,0,8.995
0.05,0,0,0,0,0,0,0,0,0,27.6244,27.6244,27.7206,27.7206,0,0,0,0,0,0,0,0,0,0,0,0,0,8.9947
0.052,0,0,0,0,0,0,0,0,0,27.6244,27.6244,27.7206,27.7206,0,0,0,0,0,0,0,0,0,0,0,0,0,8.9944
0.054,0,0,0,0,0,0,0,0,0,27.6244,27.6244,27.7206,27.7206,0,0,0,0,0,0,0,0,0,0,0,0,0,8.9941
0.056,0,0,0,0,0,0,0,0,0,27.6244,27.6244,27.7206,27.7206,0,0,0,0,0,0,0,0,0,0,0,0,0,8.9938
0.058,0,0,0,0,0,0,0,0,0,27.6244,27.6244,27.7206,27.7206,0,0,0,0,0,0,0,0,0,0,0,0,0,8.9936
0.06,0,0,0,0,0,0,0,0,0,27.7877,27.7877,27.9123,27.9123,0,0,0,0,0,0,0,0,0,0,0,0,0,8.9934
0.062,0,0,0,0,0,0,0,0,0,27.7877,27.7877,27.9123,27.9123,0,0,0,0,0,0,0,0,0,0,0,0,0,8.9932
0.064,0,0,0,0,0,0,0,0,0,27.7877,27.7877,27.9123,27.9123,0,0,0,0,0,0,0,0,0,0,0,0,0,8.9931
0.066,0,0,0,0,0,0,0,0,0,27.7877,27.7877,27.9123,27.9123,0,0,0,0,0,0,0,0,0,0,0,0,0,8.993
0.068,0,0,0,0,0,0,0,0,0,27.7877,27.7877,27.9123,27.9123,0,0,0,0,0,0,0,0,0,0,0,0,0,8.9928
0.07,0,0,0,0,0,0,0,0,0,27.6932,27.6932,27.7851,27.7851,0,0,0,0,0,0,0,0,0,0,0,0,0,8.9927
0.072,0,0,0,0,0,0,0,0,0,27.6932,27.6932,27.7851,27.7851,0,0,0,0,0,0,0,0,0,0,0,0,0,8.9925
0.074,0,0,0,0,0,0,0,0,0,27.6932,27.6932,27.7851,27.7851,0,0,0,0,0,0,0,0,0,0,0,0,0,8.9923
